date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.5deca5.delayed	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.5ed969.delayed	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.5f0876.delayed	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.60b461.delayed	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.61.delayed	(from http://famobra.com/en/om-os)
20:19:17	27389/27389	---M--	200	added ('OK')	image/jpeg	etag:%22aba3e84d2573d31:0%22	http://famobra.com/Files/Images/Famobra/DivBilleder/Famobra-logo-wall-2.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/DivBilleder/Famobra-logo-wall-2.jpg	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.64.delayed	(from http://famobra.com/en/om-os)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.65eca5.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.66d969.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.670876.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.68b461.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.69.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.6b.delayed	(from http://famobra.com/en/om-os/famobra-in-3-min)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.6ceca5.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.6dd969.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.6e0876.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.6fb461.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:17	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.70.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:21	29383/29383	---M--	200	added ('OK')	image/jpeg	etag:%22f8aa7d0e91f7b477d96bda2daf520ad5%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fJeppe-Lund-Groth-Calgros-2018-ohne-logo.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage1209.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:24	38562/38562	---M--	200	added ('OK')	image/jpeg	etag:%22c741e75909933e0e37cf012fb01eb71a%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fGPweb-34.JPG	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImageb034.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:24	33447/33447	---M--	200	added ('OK')	image/jpeg	etag:%22d8281f9c6e0cd5cdb345f8b240ab702b%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fHintergrund.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage61a8.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:24	36483/36483	---M--	200	added ('OK')	image/jpeg	etag:%22a1e180ffaa06941c466bd60d0f60f797%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fGPweb-10.JPG	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagecff8.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:28	44159/44159	---M--	200	added ('OK')	image/jpeg	etag:%22f7f032bf802d1b47c587445d5c7bf428%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fIris.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagea11c.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:30	38170/38170	---M--	200	added ('OK')	image/jpeg	etag:%221fb5595e50556123d5781014d053ef32%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fTraggie.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImageb576.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:30	35741/35741	---M--	200	added ('OK')	image/jpeg	etag:%2245c331cebdfa7fc24654a49fd993b805%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fSanne.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage49e8.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:32	44953/44953	---M--	200	added ('OK')	image/jpeg	etag:%226ebd32106fdd70a7c626b16c235efed2%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fYaroslav.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImageea6f.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:33	32233/32233	---M--	200	added ('OK')	image/jpeg	etag:%229cda88303db9155d1a0534ab097abf51%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fJessica.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage7a2b.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:36	36826/36826	---M--	200	added ('OK')	image/jpeg	etag:%22e4cf2162ed54502d7ef221ff69edfb0f%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fIna.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage8c86.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:36	41413/41413	---M--	200	added ('OK')	image/jpeg	etag:%22d9fce71731b98efbe9fab5c570b4fb26%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fLea-Schroder.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagec1ff.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:38	40837/40837	---M--	200	added ('OK')	image/jpeg	etag:%2262e287dbea8dd72961440fe935dd70d7%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fMalena.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage03f3.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:40	42869/42869	---M--	200	added ('OK')	image/jpeg	etag:%22e455245a45001b17360ba055d4160c28%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fStefan.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage2c34.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:43	38604/38604	---M--	200	added ('OK')	image/jpeg	etag:%22948a8ab68cdf2525ce56aeb64dcf0c69%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fSteffi-P.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagebd04.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:43	39479/39479	---M--	200	added ('OK')	image/jpeg	etag:%22a999788f4cda1f9b3dfa338a75b91a3b%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fAlexandra.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagebf6a.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:45	42950/42950	---M--	200	added ('OK')	image/jpeg	etag:%2232ba198d3ae0adde9ddf81294dee6959%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fBettina.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagedd96.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:47	40981/40981	---M--	200	added ('OK')	image/jpeg	etag:%22040282035b93e3dea35183252da53362%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fJelle-2.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImagee66b.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:48	34442/34442	---M--	200	added ('OK')	image/jpeg	etag:%228651e57aa979e1544b2f2ce13f5a5130%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fGPweb-83.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImaged263.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:49	36396/36396	---M--	200	added ('OK')	image/jpeg	etag:%229af8a54a987193e1c3879b412e8b5e55%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fGPweb-5.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage066b.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:51	40883/40883	---M--	200	added ('OK')	image/jpeg	etag:%223e00e0e2396cae2a6bb280df1399298a%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fFamobra%2fMedarbejdere%2fFiliz.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage4d47.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:51	28260/28260	---M--	200	added ('OK')	image/jpeg	etag:%22c4c1625525b2a6173943790f8cdf5edb%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fLars.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage0f80.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.8a.delayed	(from http://famobra.com/en/om-os/our-team)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.8beca5.delayed	(from http://famobra.com/en/om-os/history)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.8cd969.delayed	(from http://famobra.com/en/om-os/history)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.8d0876.delayed	(from http://famobra.com/en/om-os/history)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.8eb461.delayed	(from http://famobra.com/en/om-os/history)
20:19:52	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.8f.delayed	(from http://famobra.com/en/om-os/history)
20:19:54	34789/34789	---M--	200	added ('OK')	image/jpeg	etag:%2282599dbef205d6f6ba6a8cee56412f14%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fJorg.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage73d1.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.92.delayed	(from http://famobra.com/en/om-os/history)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.93eca5.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.94d969.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.950876.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.96b461.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:54	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.97.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:55	36235/36235	---M--	200	added ('OK')	image/jpeg	etag:%22961e5a95d7be7a4aba76ea67d5a61742%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fStefan-F.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage60f8.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.9a.delayed	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.9beca5.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.9cd969.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.9d0876.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.9eb461.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:55	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.9f.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:57	35211/35211	---M--	200	added ('OK')	image/jpeg	etag:%220d6788699188f443ecde2b695dbe39af%22	http://famobra.com/Admin/Public/GetImage.ashx?width=768&Compression=75&image=%2fFiles%2fImages%2fCalgros%2fmedarbejdere%2fSonke.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImageb1bc.jpg	(from http://famobra.com/en/om-os/our-team)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.a2.delayed	(from http://famobra.com/en/om-os/our-markets)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.a3eca5.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.a4d969.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.a50876.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.a6b461.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.a7.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.a9.delayed	(from http://famobra.com/en/om-os/terms-and-conditions)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.aaeca5.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.abd969.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.ac0876.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.adb461.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.ae.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.b0.delayed	(from http://famobra.com/en/om-os/code-of-conduct)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b1eca5.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b2d969.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b30876.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b4b461.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.b5.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.b7.delayed	(from http://famobra.com/en/om-os/job)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b8eca5.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.b9d969.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.ba0876.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.bbb461.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.bc.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.be.delayed	(from http://famobra.com/en/products)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.bfeca5.delayed	(from http://famobra.com/en/products/soft-drinks)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c0d969.delayed	(from http://famobra.com/en/products/soft-drinks)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c10876.delayed	(from http://famobra.com/en/products/soft-drinks)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c2b461.delayed	(from http://famobra.com/en/products/soft-drinks)
20:19:57	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.c3.delayed	(from http://famobra.com/en/products/soft-drinks)
20:20:03	54957/54957	---M--	200	added ('OK')	image/jpeg	etag:%22e07eea7c8e88d31:0%22	http://famobra.com/Files/Images/Famobra/DivBilleder/Famobra-lastbil-2.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/DivBilleder/Famobra-lastbil-2.jpg	(from http://famobra.com/en/om-os/customers-and-suppliers)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.c6.delayed	(from http://famobra.com/en/products/soft-drinks)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c7eca5.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c8d969.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.c90876.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.cab461.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:03	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.cb.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:09	85329/85329	---M--	200	added ('OK')	image/gif	etag:%2222888f47c783d31:0%22	http://famobra.com/Files/Images/Famobra/DivBilleder/World-map-famobra-2.gif	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/DivBilleder/World-map-famobra-2.gif	(from http://famobra.com/en/om-os/our-markets)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.ce.delayed	(from http://famobra.com/en/products/beer-cider)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.cfeca5.delayed	(from http://famobra.com/en/products/wine)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d0d969.delayed	(from http://famobra.com/en/products/wine)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d10876.delayed	(from http://famobra.com/en/products/wine)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d2b461.delayed	(from http://famobra.com/en/products/wine)
20:20:09	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.d3.delayed	(from http://famobra.com/en/products/wine)
20:20:45	255262/255262	---M--	200	added ('OK')	image/png	etag:%2299b19be3887d41:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Beer-and-cider_new.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Beer-and-cider_new.png	(from http://famobra.com/en/products/beer-cider)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.d6.delayed	(from http://famobra.com/en/products/wine)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d7eca5.delayed	(from http://famobra.com/en/products/confectionery)
